SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.46482813749000795
2;157;0.4676258992805755
3;157;0.4596322941646683
4;157;0.40207833733013587
5;157;0.42805755395683454
6;157;0.5063948840927257
7;157;0.5495603517186252
8;157;0.5499600319744204
9;154;0.551062091503268
10;152;0.5410447761194029
11;141;0.592
12;129;0.6006211180124224
13;109;0.5949494949494949
14;90;0.6737804878048781
15;78;0.6642857142857144
16;60;0.5555555555555556
17;49;0.6136363636363636
18;38;0.6388888888888888
19;36;0.6029411764705882
20;32;0.6166666666666667
21;28;0.5961538461538461
22;24;0.5454545454545454
23;21;0.5
24;19;0.6176470588235294
25;17;0.6
26;16;0.5714285714285714
27;16;0.5714285714285714
28;15;0.5384615384615384
29;13;0.5
ROC_AUC_SCORE weighted;0.5337247331174482;
F1_SCORE weighted;0.1492376953837225;
