SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.42486011191047157
2;157;0.41087130295763385
3;157;0.3733013589128697
4;157;0.35411670663469225
5;157;0.39128697042366106
6;157;0.4188649080735412
7;157;0.4612310151878497
8;157;0.4680255795363709
9;154;0.47017973856209155
10;152;0.46932006633499174
11;141;0.48450000000000004
12;129;0.4440993788819875
13;109;0.5242424242424243
14;90;0.5442073170731707
15;78;0.5428571428571428
16;60;0.5493827160493827
17;49;0.6181818181818182
18;38;0.625
19;36;0.6470588235294118
20;32;0.6333333333333333
21;28;0.6923076923076923
22;24;0.6363636363636364
23;21;0.5789473684210527
24;19;0.6470588235294117
25;17;0.6
26;16;0.5714285714285714
27;16;0.5714285714285714
28;15;0.5384615384615384
29;13;0.5909090909090908
ROC_AUC_SCORE weighted;0.46940700172219973;
F1_SCORE weighted;0.2283457986992093;
