SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.4792166266986411
2;157;0.5091926458832934
3;157;0.46562749800159875
4;157;0.47242206235011985
5;157;0.48920863309352514
6;157;0.5631494804156675
7;157;0.6039168665067945
8;157;0.6071143085531575
9;154;0.6102941176470589
10;152;0.6098673300165838
11;141;0.662
12;129;0.6503105590062113
13;109;0.685858585858586
14;90;0.7347560975609756
15;78;0.7267857142857143
16;60;0.6234567901234568
17;49;0.6818181818181819
18;38;0.48611111111111105
19;36;0.47058823529411764
20;32;0.4666666666666667
21;28;0.40384615384615385
22;24;0.3863636363636364
23;21;0.3684210526315789
24;19;0.4117647058823529
25;17;0.3666666666666667
26;16;0.42857142857142855
27;16;0.42857142857142855
28;15;0.34615384615384615
29;13;0.3181818181818182
ROC_AUC_SCORE weighted;0.5639308373997785;
F1_SCORE weighted;0.1677498697958687;
