SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.37689848121502795
2;157;0.4152677857713829
3;157;0.37250199840127896
4;157;0.33533173461231014
5;157;0.38089528377298165
6;157;0.43445243804956035
7;157;0.42845723421262993
8;157;0.4312549960031974
9;154;0.4334150326797386
10;152;0.41376451077943616
11;141;0.446
12;129;0.42546583850931674
13;109;0.4898989898989899
14;90;0.5396341463414634
15;78;0.5303571428571427
16;60;0.5308641975308642
17;49;0.5909090909090909
18;38;0.8194444444444444
19;36;0.8088235294117646
20;32;0.7833333333333334
21;28;0.7692307692307693
22;24;0.75
23;21;0.736842105263158
24;19;0.7647058823529411
25;17;0.7666666666666666
26;16;0.75
27;16;0.7857142857142856
28;15;0.7692307692307693
29;13;0.7272727272727273
ROC_AUC_SCORE weighted;0.46670536416113023;
F1_SCORE weighted;0.05121055119328545;
