SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.40487609912070344
2;157;0.3984812150279776
3;157;0.39368505195843323
4;157;0.3916866506794564
5;157;0.4088729016786571
6;157;0.41127098321342925
7;157;0.4504396482813749
8;157;0.44844124700239807
9;154;0.44240196078431365
10;152;0.4361525704809287
11;141;0.4245
12;129;0.3944099378881988
13;109;0.47777777777777775
14;90;0.5060975609756098
15;78;0.5214285714285714
16;60;0.4691358024691358
17;49;0.40909090909090906
18;38;0.25
19;36;0.23529411764705882
20;32;0.23333333333333334
21;28;0.21153846153846156
22;24;0.20454545454545453
23;21;0.1842105263157895
24;19;0.20588235294117646
25;17;0.23333333333333334
26;16;0.2142857142857143
27;16;0.2142857142857143
28;15;0.1923076923076923
29;13;0.13636363636363635
ROC_AUC_SCORE weighted;0.40533420416725763;
F1_SCORE weighted;0.0;
