SELECTED COLUMNS;
Diagnosis Treatment Combination ID
Treatment code
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;228;0.8307735833804866
2;227;0.8367936818107801
3;218;0.8356850448567198
4;213;0.8460039869517942
5;207;0.8403637402399543
6;200;0.8324223099503999
7;200;0.8324223099503999
8;198;0.8304813936707555
9;198;0.8304813936707555
10;198;0.8304813936707555
11;195;0.8278036887852448
12;195;0.8278036887852448
13;194;0.8272338148742643
14;192;0.8267153921675574
15;192;0.8267153921675574
16;192;0.8267153921675574
17;192;0.8267153921675574
18;191;0.828607678729038
19;190;0.8280414438502673
20;190;0.8280414438502673
21;190;0.8280414438502673
22;189;0.82746399639964
23;189;0.82746399639964
24;188;0.826875
25;188;0.826875
26;188;0.826875
27;184;0.8261126893939394
28;183;0.8260765550239234
29;180;0.8265974539611913
30;180;0.8265974539611913
31;175;0.8228377319048863
32;172;0.8205110870740939
33;169;0.8182263939478845
34;166;0.819607843137255
35;163;0.8202983725135624
36;160;0.8177474937343359
37;156;0.814401455026455
38;155;0.8136317907444668
39;153;0.811335403726708
40;153;0.811335403726708
ROC_AUC_SCORE weighted;0.8270986010209742;
F1_SCORE weighted;0.11448161688411251;
