SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.4556354916067146
2;157;0.46143085531574746
3;157;0.38369304556354916
4;157;0.5605515587529976
5;157;0.5281774580335731
6;157;0.5627498001598722
7;157;0.5891286970423661
8;157;0.48421262989608316
9;154;0.5575980392156863
10;152;0.5524461028192371
11;141;0.6487499999999999
12;129;0.4369565217391304
13;109;0.395959595959596
14;90;0.6211890243902438
15;78;0.45446428571428577
16;60;0.4058641975308642
17;49;0.6136363636363636
18;38;0.38888888888888884
19;36;0.3897058823529412
20;32;0.3583333333333333
21;28;0.23076923076923075
22;24;0.5340909090909092
23;21;0.0
24;19;0.5
25;17;0.45
26;16;0.12499999999999997
27;16;0.14285714285714285
28;15;0.5576923076923077
29;13;0.45454545454545453
ROC_AUC_SCORE weighted;0.49494490838020283;
F1_SCORE weighted;0.0;
