SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.5171862509992007
2;157;0.49240607513988804
3;157;0.49480415667466027
4;157;0.49720223820943243
5;157;0.47881694644284567
6;157;0.4856115107913669
7;157;0.4900079936051159
8;157;0.5095923261390888
9;154;0.5183823529411765
10;152;0.5248756218905473
11;141;0.5429999999999999
12;129;0.5018633540372671
13;109;0.5424242424242424
14;90;0.5289634146341464
15;78;0.5071428571428572
16;60;0.5956790123456791
17;49;0.5409090909090909
18;38;0.5138888888888888
19;36;0.5441176470588235
20;32;0.5166666666666667
21;28;0.5384615384615385
22;24;0.5454545454545454
23;21;0.5263157894736843
24;19;0.5588235294117647
25;17;0.5666666666666667
26;16;0.6071428571428572
27;16;0.6071428571428572
28;15;0.6538461538461539
29;13;0.7272727272727273
ROC_AUC_SCORE weighted;0.5157897494047663;
F1_SCORE weighted;0.0;
