SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
org:group_E
std_CRP
DiagnosticECG
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6051065162907268
2;157;0.6010338345864662
3;157;0.6035401002506265
4;157;0.5969611528822055
5;157;0.5932017543859649
6;157;0.5946115288220551
7;157;0.600093984962406
8;154;0.5953525641025641
9;152;0.5890299479166667
10;142;0.5949858757062146
11;129;0.5656275635767023
12;109;0.5728008088978767
13;93;0.6195652173913043
14;82;0.71935987509758
15;61;0.6637700534759359
16;51;0.6241071428571429
17;40;0.6098901098901099
18;38;0.6276923076923077
19;35;0.6401515151515151
20;28;0.46875
21;25;0.4779411764705882
22;21;0.37755102040816324
ROC_AUC_SCORE weighted;0.5985976478931806;
F1_SCORE weighted;0.0;
