SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.4616306954436451
2;157;0.46402877697841727
3;157;0.4672262190247802
4;157;0.45763389288569145
5;157;0.4708233413269384
6;157;0.4712230215827339
7;157;0.49520383693045567
8;157;0.49600319744204635
9;154;0.4946895424836602
10;152;0.4925373134328358
11;141;0.5489999999999999
12;129;0.5062111801242236
13;109;0.5767676767676767
14;90;0.5655487804878049
15;78;0.5803571428571428
16;60;0.5432098765432098
17;49;0.509090909090909
18;38;0.2361111111111111
19;36;0.25
20;32;0.21666666666666667
21;28;0.21153846153846156
22;24;0.20454545454545459
23;21;0.2368421052631579
24;19;0.2647058823529412
25;17;0.3
26;16;0.25
27;16;0.25
28;15;0.23076923076923073
29;13;0.18181818181818182
ROC_AUC_SCORE weighted;0.4689327825970407;
F1_SCORE weighted;0.0;
