SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.5287769784172662
2;157;0.5291766586730615
3;157;0.526378896882494
4;157;0.5155875299760192
5;157;0.5291766586730615
6;157;0.5255795363709033
7;157;0.552757793764988
8;157;0.5539568345323741
9;154;0.5502450980392157
10;152;0.5476782752902155
11;141;0.5955
12;129;0.5559006211180124
13;109;0.6191919191919191
14;90;0.6204268292682927
15;78;0.6357142857142857
16;60;0.5679012345679013
17;49;0.5272727272727273
18;38;0.2222222222222222
19;36;0.25
20;32;0.23333333333333334
21;28;0.25
22;24;0.2272727272727273
23;21;0.2894736842105263
24;19;0.3235294117647059
25;17;0.3
26;16;0.25
27;16;0.25
28;15;0.23076923076923073
29;13;0.18181818181818182
ROC_AUC_SCORE weighted;0.5190706842262058;
F1_SCORE weighted;0.0;
