SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6402877697841727
2;157;0.6506794564348521
3;157;0.6430855315747402
4;157;0.6215027977617906
5;157;0.6258992805755396
6;157;0.6282973621103118
7;157;0.6586730615507593
8;157;0.6602717825739408
9;154;0.6552287581699346
10;152;0.6500829187396352
11;141;0.6654999999999999
12;129;0.6614906832298136
13;109;0.6989898989898989
14;90;0.6996951219512195
15;78;0.6982142857142858
16;60;0.6172839506172839
17;49;0.5818181818181819
18;38;0.1527777777777778
19;36;0.16176470588235298
20;32;0.14999999999999997
21;28;0.13461538461538458
22;24;0.15909090909090906
23;21;0.1842105263157895
24;19;0.20588235294117646
25;17;0.2
26;16;0.21428571428571425
27;16;0.21428571428571425
28;15;0.1923076923076923
29;13;0.13636363636363635
ROC_AUC_SCORE weighted;0.5976620686802256;
F1_SCORE weighted;0.0;
