SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.5431654676258992
2;157;0.5475619504396483
3;157;0.5411670663469225
4;157;0.5343725019984014
5;157;0.5459632294164668
6;157;0.5443645083932853
7;157;0.5687450039968025
8;157;0.5683453237410072
9;154;0.5665849673202614
10;152;0.5613598673300165
11;141;0.617
12;129;0.5782608695652174
13;109;0.6353535353535353
14;90;0.6356707317073171
15;78;0.6499999999999999
16;60;0.5771604938271605
17;49;0.5363636363636364
18;38;0.20833333333333337
19;36;0.23529411764705882
20;32;0.23333333333333334
21;28;0.23076923076923078
22;24;0.25
23;21;0.2894736842105263
24;19;0.3235294117647059
25;17;0.3
26;16;0.25
27;16;0.25
28;15;0.23076923076923073
29;13;0.18181818181818182
ROC_AUC_SCORE weighted;0.5333028400316097;
F1_SCORE weighted;0.0;
