SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6374900079936052
2;157;0.6414868105515588
3;157;0.640687450039968
4;157;0.6203037569944045
5;157;0.6294964028776978
6;157;0.6290967226219024
7;157;0.6598721023181455
8;157;0.6590727418065548
9;154;0.656454248366013
10;152;0.6525704809286899
11;141;0.6705
12;129;0.6459627329192548
13;109;0.6898989898989899
14;90;0.6890243902439024
15;78;0.6964285714285713
16;60;0.617283950617284
17;49;0.6
18;38;0.1527777777777778
19;36;0.16176470588235298
20;32;0.14999999999999997
21;28;0.13461538461538458
22;24;0.15909090909090906
23;21;0.1842105263157895
24;19;0.20588235294117646
25;17;0.2
26;16;0.21428571428571425
27;16;0.21428571428571425
28;15;0.1923076923076923
29;13;0.13636363636363635
ROC_AUC_SCORE weighted;0.5961827599680113;
F1_SCORE weighted;0.0;
