SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6422861710631494
2;157;0.6518784972022382
3;157;0.6438848920863308
4;157;0.6215027977617906
5;157;0.6243005595523582
6;157;0.6266986410871302
7;157;0.6578737010391686
8;157;0.6586730615507594
9;154;0.6556372549019608
10;152;0.6509121061359867
11;141;0.6679999999999999
12;129;0.6658385093167701
13;109;0.7020202020202021
14;90;0.7027439024390243
15;78;0.7017857142857143
16;60;0.6234567901234568
17;49;0.5863636363636363
18;38;0.1527777777777778
19;36;0.16176470588235298
20;32;0.14999999999999997
21;28;0.13461538461538458
22;24;0.15909090909090906
23;21;0.1842105263157895
24;19;0.20588235294117646
25;17;0.2
26;16;0.21428571428571425
27;16;0.21428571428571425
28;15;0.1923076923076923
29;13;0.13636363636363635
ROC_AUC_SCORE weighted;0.5985957540759055;
F1_SCORE weighted;0.0;
