SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.504396482813749
2;157;0.5055955235811351
3;157;0.5047961630695443
4;157;0.4944044764188649
5;157;0.5075939248601119
6;157;0.5059952038369304
7;157;0.5323741007194245
8;157;0.530775379696243
9;154;0.5277777777777778
10;152;0.5240464344941957
11;141;0.5815
12;129;0.5403726708074534
13;109;0.611111111111111
14;90;0.6051829268292683
15;78;0.6214285714285714
16;60;0.5648148148148149
17;49;0.5227272727272727
18;38;0.2361111111111111
19;36;0.2647058823529412
20;32;0.25
21;28;0.25
22;24;0.25
23;21;0.2894736842105263
24;19;0.3235294117647059
25;17;0.3
26;16;0.25
27;16;0.25
28;15;0.23076923076923073
29;13;0.18181818181818182
ROC_AUC_SCORE weighted;0.502939414658316;
F1_SCORE weighted;0.0;
