SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6123101518784971
2;157;0.6294964028776978
3;157;0.6195043964828137
4;157;0.6019184652278178
5;157;0.6083133493205435
6;157;0.6099120703437251
7;157;0.6394884092725819
8;157;0.6404876099120703
9;154;0.6348039215686275
10;152;0.6314262023217247
11;141;0.646
12;129;0.6403726708074534
13;109;0.6848484848484848
14;90;0.6966463414634148
15;78;0.6964285714285714
16;60;0.6111111111111112
17;49;0.5772727272727273
18;38;0.16666666666666669
19;36;0.1764705882352941
20;32;0.16666666666666669
21;28;0.13461538461538458
22;24;0.15909090909090906
23;21;0.1842105263157895
24;19;0.20588235294117646
25;17;0.2
26;16;0.21428571428571425
27;16;0.21428571428571425
28;15;0.1923076923076923
29;13;0.13636363636363635
ROC_AUC_SCORE weighted;0.5821492625958303;
F1_SCORE weighted;0.0;
