SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6378896882494005
2;157;0.645083932853717
3;157;0.6394884092725819
4;157;0.6254996003197442
5;157;0.6294964028776979
6;157;0.6243005595523581
7;157;0.6590727418065548
8;157;0.657074340527578
9;154;0.6576797385620914
10;152;0.6571310116086235
11;141;0.688
12;129;0.65527950310559
13;109;0.6989898989898989
14;90;0.7012195121951219
15;78;0.7071428571428572
16;60;0.6296296296296297
17;49;0.6045454545454545
18;38;0.125
19;36;0.13235294117647062
20;32;0.09999999999999998
21;28;0.09615384615384615
22;24;0.11363636363636359
23;21;0.1578947368421053
24;19;0.1764705882352941
25;17;0.16666666666666669
26;16;0.17857142857142855
27;16;0.17857142857142855
28;15;0.1538461538461538
29;13;0.09090909090909088
ROC_AUC_SCORE weighted;0.5956334897453598;
F1_SCORE weighted;0.0;
