SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6338928856914469
2;157;0.639488409272582
3;157;0.6338928856914469
4;157;0.6239008792965629
5;157;0.6310951239008793
6;157;0.6223021582733814
7;157;0.6534772182254197
8;157;0.6530775379696242
9;154;0.6531862745098039
10;152;0.6529850746268656
11;141;0.6855
12;129;0.6521739130434783
13;109;0.695959595959596
14;90;0.6981707317073172
15;78;0.7035714285714286
16;60;0.6265432098765432
17;49;0.6000000000000001
18;38;0.125
19;36;0.13235294117647062
20;32;0.1333333333333333
21;28;0.11538461538461536
22;24;0.11363636363636359
23;21;0.1578947368421053
24;19;0.1764705882352941
25;17;0.16666666666666669
26;16;0.17857142857142855
27;16;0.17857142857142855
28;15;0.1538461538461538
29;13;0.09090909090909088
ROC_AUC_SCORE weighted;0.5932405565044595;
F1_SCORE weighted;0.0;
