SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.36490807354116706
2;157;0.3497202238209432
3;157;0.3441247002398081
4;157;0.3333333333333333
5;157;0.3437250199840128
6;157;0.34772182254196643
7;157;0.3764988009592326
8;157;0.3792965627498001
9;154;0.37949346405228757
10;152;0.37354892205638474
11;141;0.377
12;129;0.3248447204968944
13;109;0.3686868686868686
14;90;0.3795731707317073
15;78;0.38035714285714284
16;60;0.345679012345679
17;49;0.38636363636363635
18;38;0.2361111111111111
19;36;0.2205882352941177
20;32;0.21666666666666662
21;28;0.23076923076923073
22;24;0.18181818181818177
23;21;0.1578947368421053
24;19;0.17647058823529416
25;17;0.19999999999999996
26;16;0.1428571428571429
27;16;0.1428571428571429
28;15;0.15384615384615385
29;13;0.09090909090909094
ROC_AUC_SCORE weighted;0.34197690556638766;
F1_SCORE weighted;0.056027514059725614;
