SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6546762589928057
2;157;0.6766586730615508
3;157;0.6666666666666666
4;157;0.6530775379696243
5;157;0.6556754596322942
6;157;0.6478816946442846
7;157;0.6834532374100719
8;157;0.6814548361310951
9;154;0.6772875816993464
10;152;0.6747512437810945
11;141;0.6920000000000001
12;129;0.6614906832298135
13;109;0.6919191919191919
14;90;0.7057926829268293
15;78;0.7071428571428572
16;60;0.6203703703703703
17;49;0.5818181818181818
18;38;0.06944444444444448
19;36;0.0735294117647059
20;32;0.06666666666666665
21;28;0.07692307692307693
22;24;0.09090909090909088
23;21;0.10526315789473689
24;19;0.11764705882352944
25;17;0.16666666666666663
26;16;0.1785714285714286
27;16;0.1785714285714286
28;15;0.15384615384615385
29;13;0.09090909090909094
ROC_AUC_SCORE weighted;0.6069009726128898;
F1_SCORE weighted;0.0;
