SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.36770583533173457
2;157;0.36610711430855314
3;157;0.37729816147082335
4;157;0.36051159072741806
5;157;0.35771382893685055
6;157;0.3669064748201439
7;157;0.3984812150279776
8;157;0.39688249400479614
9;154;0.39256535947712423
10;152;0.38805970149253727
11;141;0.4015
12;129;0.346583850931677
13;109;0.4292929292929293
14;90;0.4070121951219512
15;78;0.41607142857142854
16;60;0.3827160493827161
17;49;0.36818181818181817
18;38;0.16666666666666663
19;36;0.16176470588235298
20;32;0.14999999999999997
21;28;0.15384615384615385
22;24;0.13636363636363635
23;21;0.10526315789473684
24;19;0.11764705882352944
25;17;0.1333333333333333
26;16;0.0714285714285714
27;16;0.0714285714285714
28;15;0.07692307692307687
29;13;0.0
ROC_AUC_SCORE weighted;0.3537962339168477;
F1_SCORE weighted;0.0;
