SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.605515587529976
2;157;0.6258992805755396
3;157;0.6171063149480416
4;157;0.6019184652278177
5;157;0.6103117505995204
6;157;0.6131095123900879
7;157;0.645083932853717
8;157;0.6454836131095124
9;154;0.6413398692810457
10;152;0.6393034825870647
11;141;0.651
12;129;0.6531055900621119
13;109;0.6939393939393939
14;90;0.6935975609756098
15;78;0.6946428571428572
16;60;0.5925925925925926
17;49;0.55
18;38;0.1527777777777778
19;36;0.16176470588235298
20;32;0.14999999999999997
21;28;0.11538461538461536
22;24;0.13636363636363635
23;21;0.1842105263157895
24;19;0.20588235294117646
25;17;0.2
26;16;0.25
27;16;0.2857142857142857
28;15;0.23076923076923073
29;13;0.18181818181818177
ROC_AUC_SCORE weighted;0.5834968317657964;
F1_SCORE weighted;0.0;
