SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.619904076738609
2;157;0.6370903277378097
3;157;0.6342925659472423
4;157;0.6195043964828137
5;157;0.6258992805755396
6;157;0.6280975219824141
7;157;0.6606714628297363
8;157;0.6590727418065547
9;154;0.6564542483660132
10;152;0.6550580431177446
11;141;0.669
12;129;0.6527950310559006
13;109;0.6979797979797979
14;90;0.7149390243902439
15;78;0.7178571428571427
16;60;0.6296296296296297
17;49;0.5954545454545455
18;38;0.125
19;36;0.1470588235294118
20;32;0.1333333333333333
21;28;0.11538461538461536
22;24;0.13636363636363635
23;21;0.1578947368421053
24;19;0.1764705882352941
25;17;0.16666666666666669
26;16;0.17857142857142855
27;16;0.2142857142857143
28;15;0.1538461538461538
29;13;0.06818181818181818
ROC_AUC_SCORE weighted;0.5939198762116307;
F1_SCORE weighted;0.0;
