SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.43525179856115115
2;157;0.416466826538769
3;157;0.41526778577138285
4;157;0.39408473221422863
5;157;0.3848920863309353
6;157;0.38808952837729815
7;157;0.4104716227018385
8;157;0.4100719424460431
9;154;0.4093137254901961
10;152;0.40878938640132667
11;141;0.4245
12;129;0.3695652173913043
13;109;0.40404040404040403
14;90;0.4237804878048781
15;78;0.4125
16;60;0.3919753086419753
17;49;0.44545454545454544
18;38;0.2638888888888889
19;36;0.25
20;32;0.21666666666666667
21;28;0.2115384615384615
22;24;0.18181818181818182
23;21;0.15789473684210525
24;19;0.17647058823529416
25;17;0.2
26;16;0.1785714285714286
27;16;0.1785714285714286
28;15;0.1923076923076923
29;13;0.09090909090909094
ROC_AUC_SCORE weighted;0.3848652425676459;
F1_SCORE weighted;0.06265660182124735;
