SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.5567545963229417
2;157;0.5895283772981614
3;157;0.5623501199040767
4;157;0.5575539568345323
5;157;0.549560351718625
6;157;0.5499600319744204
7;157;0.5963229416466826
8;157;0.5959232613908872
9;154;0.5931372549019608
10;152;0.5924543946932007
11;141;0.5805
12;129;0.5975155279503105
13;109;0.6303030303030304
14;90;0.6890243902439025
15;78;0.6982142857142858
16;60;0.5617283950617284
17;49;0.5136363636363637
18;38;0.2777777777777778
19;36;0.2941176470588235
20;32;0.2666666666666667
21;28;0.23076923076923073
22;24;0.2272727272727273
23;21;0.26315789473684215
24;19;0.2941176470588235
25;17;0.23333333333333334
26;16;0.25
27;16;0.2857142857142857
28;15;0.23076923076923078
29;13;0.2272727272727273
ROC_AUC_SCORE weighted;0.5501944215589581;
F1_SCORE weighted;0.0;
