SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.5855315747402079
2;157;0.6127098321342925
3;157;0.5995203836930456
4;157;0.5943245403677059
5;157;0.5995203836930456
6;157;0.6023181454836131
7;157;0.6338928856914469
8;157;0.636290967226219
9;154;0.6327614379084967
10;152;0.6297678275290215
11;141;0.6365000000000001
12;129;0.6372670807453417
13;109;0.6868686868686869
14;90;0.6981707317073171
15;78;0.7017857142857143
16;60;0.6018518518518519
17;49;0.5545454545454546
18;38;0.18055555555555558
19;36;0.19117647058823528
20;32;0.2
21;28;0.17307692307692307
22;24;0.18181818181818182
23;21;0.21052631578947367
24;19;0.23529411764705882
25;17;0.2
26;16;0.2142857142857143
27;16;0.2857142857142857
28;15;0.23076923076923073
29;13;0.18181818181818177
ROC_AUC_SCORE weighted;0.5776118088081458;
F1_SCORE weighted;0.0;
