SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.6103117505995205
2;157;0.6059152677857714
3;157;0.6095123900879297
4;157;0.570343725019984
5;157;0.5591526778577138
6;157;0.561550759392486
7;157;0.5943245403677059
8;157;0.592326139088729
9;154;0.5923202614379085
10;152;0.5920398009950248
11;141;0.6595
12;129;0.6440993788819875
13;109;0.7090909090909091
14;90;0.7317073170731707
15;78;0.7303571428571428
16;60;0.6481481481481481
17;49;0.5954545454545455
18;38;0.18055555555555558
19;36;0.20588235294117646
20;32;0.2
21;28;0.17307692307692307
22;24;0.18181818181818182
23;21;0.2368421052631579
24;19;0.2647058823529412
25;17;0.23333333333333334
26;16;0.17857142857142855
27;16;0.17857142857142855
28;15;0.15384615384615385
29;13;0.13636363636363635
ROC_AUC_SCORE weighted;0.5686125385157378;
F1_SCORE weighted;0.054893065656329725;
