SELECTED COLUMNS;
Diagnose
mean_open_cases
Age
std_Leucocytes
std_CRP
Classification
----------------;
LENGHT;NUMBEROFSAMPLES;ROC_AUC_SCORE
1;157;0.3545163868904876
2;157;0.3345323741007194
3;157;0.3289368505195843
4;157;0.3441247002398081
5;157;0.34332533972821744
6;157;0.3341326938449241
7;157;0.3772981614708233
8;157;0.37450039968025584
9;154;0.37336601307189543
10;152;0.3660862354892206
11;141;0.373
12;129;0.3354037267080745
13;109;0.40101010101010104
14;90;0.4207317073170731
15;78;0.44107142857142856
16;60;0.4012345679012346
17;49;0.32272727272727275
18;38;0.2361111111111111
19;36;0.23529411764705882
20;32;0.21666666666666667
21;28;0.21153846153846156
22;24;0.20454545454545459
23;21;0.1842105263157895
24;19;0.20588235294117646
25;17;0.2
26;16;0.14285714285714285
27;16;0.17857142857142855
28;15;0.15384615384615385
29;13;0.13636363636363635
ROC_AUC_SCORE weighted;0.3444553427633572;
F1_SCORE weighted;0.0;
